Datetime,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,OTHER,LOAD_H2,ELASTICITY_EL
05/08/21 12:59,325859,0.155963971,0.083116148,0.505070688,70045,171559,71522.3
05/08/21 13:59,324284,0.177832772,0.091211048,0.475006,69693,171561,70726.4
05/08/21 14:59,323168,0.192768629,0.094716714,0.419940995,71622,171564,70299.0
05/08/21 15:59,316916,0.198309526,0.128371105,0.324155578,72485,171566,68826.0
05/08/21 16:59,314281,0.196726413,0.180764872,0.226003212,76312,171568,68946.2
05/08/21 17:59,311017,0.194269857,0.231756374,0.122188038,81174,171570,69694.1
05/08/21 18:59,304602,0.195650987,0.228250708,0.041461761,82175,171573,68652.0
05/08/21 19:59,298788,0.201000819,0.284022663,0.010566408,78205,171575,67599.1
05/08/21 20:59,289220,0.203593849,0.392060906,0.006448813,71340,171577,64056.9
05/08/21 21:59,275354,0.217356018,0.420679886,0.006350563,63413,171579,60055.4
05/08/21 22:59,262767,0.228421436,0.454589235,0.00638629,59762,171582,56545.5
05/08/21 23:59,255833,0.230796106,0.477280454,0.006341631,58777,171584,54226.6
06/08/21 00:59,252490,0.219321263,0.465616148,0.006359495,60261,171586,53460.2
06/08/21 01:59,244135,0.208359567,0.481805949,0.006341631,58490,171589,51627.8
06/08/21 02:59,243546,0.198931854,0.482060906,0.006332699,58674,171591,51631.0
06/08/21 03:59,245867,0.198768083,0.497167139,0.006475609,58218,171593,52172.3
06/08/21 04:59,257423,0.195066873,0.522344192,0.013603244,62953,171595,54601.8
06/08/21 05:59,277066,0.188183059,0.555807365,0.057494474,71121,171598,59937.3
06/08/21 06:59,300724,0.182483851,0.543888102,0.162649428,77172,171600,65261.3
06/08/21 07:59,311790,0.177963789,0.516735128,0.292509947,76311,171602,68146.4
06/08/21 08:59,311963,0.181463015,0.505325779,0.396646668,70098,171605,68263.2
06/08/21 09:59,317276,0.193232645,0.509468838,0.473496513,67604,171607,68085.0
06/08/21 10:59,321155,0.212617597,0.490092068,0.529329659,65422,171609,68917.4
06/08/21 11:59,322288,0.229578746,0.474284703,0.542477378,64926,171612,68931.2
06/08/21 12:59,321053,0.245792012,0.473647309,0.530455075,63965,171614,68389.9
06/08/21 13:59,318733,0.259450459,0.460963173,0.495415332,63494,171616,68840.8
06/08/21 14:59,317061,0.263899554,0.446111898,0.438849773,66530,171619,67343.7
06/08/21 15:59,313958,0.270346648,0.438144476,0.342394464,69537,171621,66775.4
06/08/21 16:59,302161,0.250524975,0.468165722,0.236283799,68572,171624,64640.3
06/08/21 17:59,297566,0.228874533,0.499716714,0.123679661,75175,171626,64448.7
06/08/21 18:59,288220,0.201432081,0.517627479,0.040943711,78445,171628,62880.7
06/08/21 19:59,283146,0.189220271,0.521643059,0.010405634,78692,171631,61816.2
06/08/21 20:59,273537,0.185704667,0.581111898,0.006502405,70686,171633,59528.0
06/08/21 21:59,267138,0.19077609,0.615276204,0.006377359,62996,171636,58025.5
06/08/21 22:59,252949,0.19187881,0.592776204,0.00638629,57791,171638,54531.9
06/08/21 23:59,242961,0.196786462,0.594305949,0.006368426,52766,171640,51944.2
07/08/21 00:59,236744,0.193663907,0.586147309,0.006350563,49801,171643,50319.1
07/08/21 01:59,233863,0.186507142,0.525722379,0.006341631,51743,171645,49640.8
07/08/21 02:59,232639,0.180005459,0.470014164,0.006341631,53861,171648,49255.6
07/08/21 03:59,230668,0.173749432,0.418958924,0.006404153,54014,171650,48833.6
07/08/21 04:59,232104,0.174524611,0.365035411,0.014701865,54134,171652,49271.7
07/08/21 05:59,239002,0.164660177,0.312705383,0.069257752,56174,171655,50713.9
07/08/21 06:59,253909,0.151487581,0.345021247,0.187614017,58000,171657,54189.8
07/08/21 07:59,268400,0.145160586,0.38256374,0.332006694,58394,171660,57258.7
07/08/21 08:59,282866,0.16309344,0.359171388,0.445539747,59425,171662,60177.9
07/08/21 09:59,292126,0.182767719,0.342407932,0.519433142,58570,171665,61900.3
07/08/21 10:59,297929,0.198582476,0.307351274,0.535921382,59779,171667,62967.1
07/08/21 11:59,298624,0.218153034,0.289759207,0.530990987,59654,171670,63102.7
07/08/21 12:59,299605,0.228819944,0.247754957,0.511019317,61722,171672,63197.8
07/08/21 13:59,292284,0.232641252,0.174072238,0.455713152,60308,171675,61689.3
07/08/21 14:59,288503,0.236817396,0.147365439,0.387241404,61632,171677,61261.7
07/08/21 15:59,285327,0.242407425,0.12888102,0.300530769,63196,171680,60925.6
07/08/21 16:59,283637,0.241479392,0.156798867,0.201619195,68015,171682,60535.7
07/08/21 17:59,280091,0.242445637,0.193066573,0.107539765,71985,171685,60138.9
07/08/21 18:59,273280,0.246081339,0.203456091,0.036835049,71471,171687,59292.7
07/08/21 19:59,270079,0.253161678,0.208555241,0.010191269,70248,171690,58401.8
07/08/21 20:59,263003,0.255754708,0.296133144,0.006377359,65437,171692,56499.0
07/08/21 21:59,253366,0.261508507,0.32424221,0.006314835,58885,171695,54149.0
07/08/21 22:59,236798,0.251251024,0.305311614,0.006323766,50549,171697,50276.7
07/08/21 23:59,228637,0.253057956,0.356048159,0.006332699,45510,171700,46502.1
08/08/21 00:59,224763,0.254957693,0.346168555,0.006341631,45676,171702,45012.9
08/08/21 01:59,222664,0.247331453,0.373767705,0.006305903,46633,171705,44562.7
08/08/21 02:59,220665,0.24127195,0.407358357,0.005823582,46031,171708,44170.1
08/08/21 03:59,220548,0.238318624,0.441458924,0.005260874,46340,171710,44138.7
08/08/21 04:59,219825,0.239033755,0.402386685,0.012397442,45726,171713,43968.5
08/08/21 05:59,223845,0.227433354,0.393590651,0.05790534,46839,171715,44769.0
08/08/21 06:59,234754,0.21977982,0.359872521,0.165311127,47993,171718,46955.0
08/08/21 07:59,254856,0.230468566,0.435913598,0.309936033,49976,171720,50971.2
08/08/21 08:59,272478,0.244056046,0.400410765,0.430498471,53959,171723,54495.6
08/08/21 09:59,283795,0.249444091,0.435849858,0.501765895,56391,171726,56759.0
08/08/21 10:59,287953,0.244449095,0.423866856,0.542361263,56405,171728,57590.6
08/08/21 11:59,285589,0.238815394,0.435594901,0.551820118,55406,171731,57117.8
08/08/21 12:59,282059,0.233438268,0.404681303,0.530910599,55351,171734,56411.8
08/08/21 13:59,278931,0.228268583,0.396586402,0.488403811,56869,171736,55786.2
08/08/21 14:59,277420,0.231582204,0.449553824,0.427122222,58466,171739,55484.0
08/08/21 15:59,275268,0.230479484,0.619355525,0.326906594,59487,171741,55053.6
08/08/21 16:59,274182,0.225610044,0.707315864,0.220161766,62528,171744,54836.4
08/08/21 17:59,269362,0.203522882,0.69233711,0.122938316,65108,171747,56160.4
08/08/21 18:59,266778,0.183619325,0.681628895,0.040014797,71916,171749,56767.3
08/08/21 19:59,267606,0.180715131,0.675254957,0.010030495,75419,171752,57429.3
08/08/21 20:59,263827,0.193876808,0.662762039,0.006296972,71559,171755,56488.0
08/08/21 21:59,251695,0.198877263,0.640389518,0.006216584,62155,171757,53765.5
08/08/21 22:59,239672,0.204942226,0.618463173,0.006162994,52127,171760,50809.2
08/08/21 23:59,237227,0.205782913,0.60029745,0.005930764,50836,171763,49631.2
09/08/21 00:59,235318,0.199772541,0.614320114,0.005850377,50872,171765,48983.8
09/08/21 01:59,233593,0.192752252,0.59825779,0.005841446,51283,171768,48577.7
09/08/21 02:59,231501,0.182189064,0.555934844,0.005859309,50104,171771,47826.8
09/08/21 03:59,236309,0.172439268,0.529419263,0.005930764,52449,171773,48964.3
09/08/21 04:59,251811,0.165489946,0.492896601,0.013076264,61650,171776,53046.9
09/08/21 05:59,270390,0.146377946,0.479766289,0.064675701,70147,171779,58280.0
09/08/21 06:59,288601,0.123319079,0.545035411,0.179789694,75498,171782,62902.8
09/08/21 07:59,300911,0.111980712,0.579518413,0.323834029,73682,171784,65909.8
09/08/21 08:59,308795,0.116582658,0.586720963,0.455695287,67974,171787,67065.9
09/08/21 09:59,317242,0.132217268,0.570084986,0.554079882,65216,171790,67909.4
09/08/21 10:59,323896,0.15221363,0.592839943,0.593621288,64604,171793,69233.0
09/08/21 11:59,323191,0.16259667,0.581494334,0.599123323,62104,171795,68941.5
09/08/21 12:59,321792,0.170779729,0.54516289,0.575971905,63087,171798,68555.4
09/08/21 13:59,318446,0.163808571,0.551791785,0.525176337,65270,171801,67857.0
09/08/21 14:59,314976,0.157705395,0.438526913,0.461768963,68149,171804,66659.5
09/08/21 15:59,310776,0.151700482,0.410736544,0.354506086,73008,171806,65908.7
09/08/21 16:59,306674,0.136518971,0.412967422,0.233988308,79271,171809,66305.0
09/08/21 17:59,303804,0.120638705,0.419660057,0.1160965,88514,171812,66870.8
09/08/21 18:59,298163,0.106712765,0.433172804,0.035048674,91180,171815,66473.4
09/08/21 19:59,294104,0.109900828,0.424822946,0.00891401,88307,171817,65913.8
09/08/21 20:59,283217,0.115294332,0.435786119,0.006189789,79252,171820,63147.6
09/08/21 21:59,269102,0.122685834,0.424886685,0.005341261,69603,171823,59558.2
09/08/21 22:59,256299,0.126911109,0.318314448,0.00471603,61661,171826,55939.1
09/08/21 23:59,253515,0.124383587,0.307160057,0.004698166,63290,171829,54734.2
10/08/21 00:59,248833,0.126228732,0.272294618,0.004564188,61932,171832,53567.8
10/08/21 01:59,246811,0.116184151,0.282174221,0.00400148,62533,171834,52923.4
10/08/21 02:59,245410,0.108879993,0.268852691,0.003778183,62398,171837,52497.5
10/08/21 03:59,249183,0.101024474,0.251324363,0.004242641,63917,171840,53429.2
10/08/21 04:59,256850,0.093179875,0.279433427,0.012165213,65394,171843,55210.4
10/08/21 05:59,273757,0.086618142,0.21575779,0.058494844,74076,171846,59900.4
10/08/21 06:59,291966,0.072828678,0.155779037,0.159362499,81863,171849,65260.6
10/08/21 07:59,303278,0.062123556,0.164128895,0.289767862,80296,171851,68537.4
10/08/21 08:59,309777,0.059765262,0.140672804,0.413554706,74910,171854,69328.5
10/08/21 09:59,315704,0.066534438,0.158838527,0.494361371,70754,171857,69945.1
10/08/21 10:59,322516,0.075105086,0.191664306,0.551159159,69368,171860,70736.5
10/08/21 11:59,326248,0.083277227,0.16266289,0.574390963,69594,171863,71279.9
10/08/21 12:59,326020,0.091809662,0.148449009,0.561770225,70607,171866,70867.0
10/08/21 13:59,321530,0.099332181,0.11447592,0.516530282,70788,171869,69450.2
10/08/21 14:59,317353,0.103994177,0.127988669,0.443181732,71356,171872,68653.2
10/08/21 15:59,311144,0.100069148,0.138314448,0.33198883,73663,171874,67665.7
10/08/21 16:59,308670,0.095161496,0.115814448,0.212757243,80674,171877,67803.1
10/08/21 17:59,305908,0.090898007,0.090573655,0.100885518,88751,171880,68324.2
10/08/21 18:59,301486,0.087611683,0.096692635,0.02668844,93111,171883,68231.9
10/08/21 19:59,296802,0.091099991,0.085219547,0.00576999,90300,171886,68797.3
10/08/21 20:59,285215,0.096968429,0.094716714,0.003581681,79903,171889,64821.6
10/08/21 21:59,271320,0.099239378,0.098987252,0.003563818,69487,171892,61080.6
10/08/21 22:59,255954,0.098999181,0.094844192,0.003456635,61825,171895,56393.1
10/08/21 23:59,250290,0.094975889,0.09203966,0.003170815,60151,171898,55073.5
11/08/21 00:59,248594,0.097863707,0.096182719,0.002054331,61105,171901,54343.4
11/08/21 01:59,248275,0.095641889,0.110141643,0.001196871,62630,171904,54204.4
11/08/21 02:59,250174,0.096640888,0.113201133,0.000848528,63093,171907,54510.1
11/08/21 03:59,249919,0.085324356,0.099305949,0.001232599,62333,171910,54467.6
11/08/21 04:59,258760,0.079286689,0.081905099,0.009557105,67011,171913,56777.4
11/08/21 05:59,277177,0.067396961,0.070049575,0.056896039,77746,171916,62141.7
11/08/21 06:59,294798,0.056702757,0.071961756,0.168178259,83205,171919,68082.7
11/08/21 07:59,307435,0.049049222,0.072280454,0.319439548,80513,171922,69999.7
11/08/21 08:59,316126,0.049300337,0.069730879,0.458053303,75215,171925,70958.2
11/08/21 09:59,323146,0.053345464,0.066735128,0.553981631,72165,171928,71253.7
11/08/21 10:59,326498,0.060087344,0.062209632,0.597971111,71160,171931,71649.9
11/08/21 11:59,330888,0.067577108,0.060679886,0.609716526,73326,171934,72293.6
11/08/21 12:59,331420,0.077184969,0.070814448,0.597435199,74644,171937,72221.3
11/08/21 13:59,328267,0.08651988,0.072407932,0.553401059,73906,171940,71384.9
11/08/21 14:59,321804,0.094075152,0.063293201,0.475229296,73346,171943,70183.2
11/08/21 15:59,315409,0.089609681,0.048569405,0.368225444,75306,171946,69172.4
11/08/21 16:59,312964,0.085051406,0.073045326,0.231406996,81205,171949,69894.7
11/08/21 17:59,309840,0.074548267,0.07055949,0.100528243,91250,171952,70020.3
11/08/21 18:59,305575,0.071278319,0.071834278,0.024669837,93910,171955,70067.5
11/08/21 19:59,300516,0.074984988,0.070304532,0.003492363,91452,171958,69876.9
11/08/21 20:59,288464,0.078839051,0.07565864,0.00124153,81902,171961,65935.4
11/08/21 21:59,274066,0.088583387,0.07871813,0.000821732,70419,171964,62076.1
11/08/21 22:59,259079,0.092388317,0.091338527,0.000812801,64007,171967,57765.7
11/08/21 23:59,250312,0.087213174,0.085856941,0.000821732,61390,171970,55419.8
12/08/21 00:59,248776,0.093032481,0.091720963,0.000821732,61130,171973,54778.4
12/08/21 01:59,248839,0.096100446,0.101728045,0.000866391,62395,171977,54692.9
12/08/21 02:59,250350,0.098622509,0.10944051,0.000973574,63140,171980,54841.2
12/08/21 03:59,251466,0.103333637,0.113009915,0.001348713,62307,171983,54943.6
12/08/21 04:59,264864,0.107231371,0.122188386,0.009967972,67426,171986,58021.9
12/08/21 05:59,282451,0.101876081,0.129709632,0.065470638,74467,171989,63253.2
12/08/21 06:59,299208,0.086934765,0.12786119,0.190409693,78237,171992,68001.8
12/08/21 07:59,310405,0.076273314,0.100708215,0.347548155,75124,171995,70608.4
12/08/21 08:59,318575,0.073298153,0.103576487,0.489752524,71083,171998,71509.5
12/08/21 09:59,325357,0.075727413,0.084263456,0.590271836,69723,172001,72520.7
12/08/21 10:59,330895,0.077823674,0.059277621,0.631840778,70558,172005,73374.1
12/08/21 11:59,331763,0.083097079,0.048760623,0.636387103,69835,172008,73317.8
12/08/21 12:59,332087,0.088474207,0.045892351,0.617460461,70897,172011,73142.1
12/08/21 13:59,327501,0.089642435,0.056536827,0.569594547,70565,172014,72215.5
12/08/21 14:59,323383,0.08939132,0.054433427,0.486760346,72738,172017,71461.9
12/08/21 15:59,319697,0.086994814,0.070495751,0.371914308,75742,172020,71115.7
12/08/21 16:59,317211,0.083610227,0.085283286,0.235971184,82174,172024,71395.7
12/08/21 17:59,315460,0.07867528,0.084709632,0.109120707,91501,172027,72253.0
12/08/21 18:59,310816,0.076781003,0.091147309,0.028081813,94284,172030,72705.5
12/08/21 19:59,305694,0.085782913,0.102492918,0.007074044,90673,172033,71423.8
12/08/21 20:59,292916,0.094228005,0.102174221,0.004778553,80665,172036,67628.5
12/08/21 21:59,279472,0.098431444,0.110332861,0.004251572,70435,172040,63444.3
12/08/21 22:59,262306,0.102345556,0.117981587,0.003126155,63700,172043,58755.0
12/08/21 23:59,251751,0.100980803,0.121359774,0.002849268,60078,172046,55627.6
13/08/21 00:59,245656,0.097934674,0.114730879,0.002295491,59157,172049,53717.0
13/08/21 01:59,243163,0.094762988,0.12684136,0.001446963,59574,172052,52919.6
13/08/21 02:59,244781,0.091929761,0.186055241,0.000911051,60801,172056,53210.9
13/08/21 03:59,247501,0.091029024,0.217669972,0.00124153,60154,172059,53880.7
13/08/21 04:59,259201,0.086803748,0.244695468,0.010271655,65206,172062,56672.1
13/08/21 05:59,275362,0.079215722,0.254830028,0.060647426,72390,172065,62088.4
13/08/21 06:59,294655,0.068712583,0.261650142,0.173849999,79409,172069,67272.8
13/08/21 07:59,306787,0.060191066,0.249348442,0.321752903,77456,172072,69877.6
13/08/21 08:59,315963,0.063035211,0.259483003,0.454534144,72929,172075,70975.8
13/08/21 09:59,323179,0.074379038,0.307415014,0.552891942,69344,172078,71816.0
13/08/21 10:59,329963,0.091127286,0.356621813,0.613985962,66851,172082,72361.9
13/08/21 11:59,334938,0.111014466,0.406402267,0.637941248,67419,172085,73110.6
13/08/21 12:59,337772,0.132086253,0.484929178,0.609216341,69869,172088,72956.9
13/08/21 13:59,333682,0.14369757,0.52361898,0.551659343,70066,172092,71917.3
13/08/21 14:59,329465,0.154937677,0.552046742,0.47319283,69754,172095,70994.7
13/08/21 15:59,319591,0.157263215,0.509022663,0.35419347,69490,172098,68920.4
13/08/21 16:59,313347,0.15099081,0.487032578,0.220152834,74448,172102,68575.8
13/08/21 17:59,309812,0.138948231,0.559376771,0.097000153,82605,172105,69224.8
13/08/21 18:59,304413,0.127375125,0.558101983,0.023338988,84607,172108,68987.2
13/08/21 19:59,300387,0.125142389,0.532542493,0.004019343,84019,172112,67936.3
13/08/21 20:59,289385,0.127386043,0.520432011,0.001759579,74526,172115,65454.7
13/08/21 21:59,275693,0.135301611,0.528526913,0.000893188,64999,172118,61739.1
13/08/21 22:59,257793,0.133358202,0.502393767,0.000794937,60136,172122,56794.5
13/08/21 23:59,245982,0.126316076,0.505708215,0.000794937,56410,172125,53359.5
14/08/21 00:59,238928,0.120988081,0.490474504,0.000794937,53892,172128,51697.0
14/08/21 01:59,233787,0.117767264,0.47562323,0.000821732,51707,172132,50360.7
14/08/21 02:59,232870,0.115818397,0.453633144,0.00095571,52654,172135,50050.0
14/08/21 03:59,231053,0.114737513,0.40194051,0.001330849,51684,172138,49638.6
14/08/21 04:59,232020,0.115485397,0.363505666,0.009039056,51072,172142,49853.9
14/08/21 05:59,239471,0.11171322,0.334185552,0.058110773,53719,172145,51482.5
14/08/21 06:59,255794,0.104556455,0.338902267,0.182504984,57406,172149,55217.9
14/08/21 07:59,272338,0.101002639,0.352096317,0.344797139,58369,172152,58885.2
14/08/21 08:59,287308,0.113825858,0.421954674,0.491949766,55355,172155,62044.2
14/08/21 09:59,299456,0.132801383,0.445092068,0.60177609,53837,172159,63935.8
14/08/21 10:59,306685,0.151482122,0.484483003,0.65643916,53082,172162,65119.1
14/08/21 11:59,307072,0.16486216,0.503477337,0.669604742,52949,172166,65360.2
14/08/21 12:59,306113,0.173285415,0.517117564,0.646497984,53472,172169,63779.5
14/08/21 13:59,304642,0.184012374,0.521643059,0.596970742,53991,172172,61276.5
14/08/21 14:59,302184,0.192845055,0.506600566,0.513073647,56004,172176,61053.4
14/08/21 15:59,296504,0.186026749,0.52463881,0.384963776,59064,172179,62467.3
14/08/21 16:59,291249,0.176468019,0.520177054,0.237712899,64495,172183,63239.4
14/08/21 17:59,288516,0.160156491,0.496402267,0.09812557,74063,172186,63269.0
14/08/21 18:59,284615,0.141983441,0.442223796,0.022311822,78708,172190,64453.8
14/08/21 19:59,281950,0.132288236,0.444072238,0.005323397,79779,172193,65669.0
14/08/21 20:59,273141,0.128827222,0.427946176,0.002491994,72593,172197,63879.9
14/08/21 21:59,261009,0.128439633,0.420871105,0.001393373,62661,172200,59492.6
14/08/21 22:59,247143,0.126092257,0.39990085,0.001080757,55629,172204,53732.6
14/08/21 23:59,237653,0.122893277,0.37644476,0.000884255,51928,172207,51312.3
15/08/21 00:59,230406,0.120294787,0.362485836,0.000812801,48803,172211,49543.3
15/08/21 01:59,227023,0.121626786,0.380269121,0.000812801,47124,172214,48556.9
15/08/21 02:59,227822,0.127784551,0.349036827,0.000848528,48288,172218,48598.4
15/08/21 03:59,227623,0.128035666,0.32832153,0.001179008,49795,172221,48416.0
15/08/21 04:59,227534,0.128799927,0.282875354,0.009503514,50421,172225,48410.5
15/08/21 05:59,231075,0.12237467,0.252981587,0.060602766,50175,172228,49113.2
15/08/21 06:59,241338,0.115075971,0.247372521,0.179619989,50333,172232,51170.5
15/08/21 07:59,254628,0.107591666,0.256232295,0.335954582,49610,172235,54031.3
15/08/21 08:59,268063,0.102525703,0.231055241,0.466333151,50834,172239,56645.4
15/08/21 09:59,278548,0.106106815,0.211550991,0.5641729,51913,172242,58869.1
15/08/21 10:59,285977,0.114022382,0.195871105,0.614271782,53267,172246,60399.6
15/08/21 11:59,286810,0.124443635,0.198038244,0.626213697,51985,172249,60569.1
15/08/21 12:59,285655,0.136993904,0.208427762,0.600221943,53093,172253,58901.6
15/08/21 13:59,284325,0.150777909,0.238066573,0.530955259,55254,172256,57584.8
15/08/21 14:59,284864,0.166396143,0.324560906,0.431820388,58489,172260,58159.8
15/08/21 15:59,283868,0.181735966,0.405637394,0.314687791,61097,172264,59844.8
15/08/21 16:59,282672,0.17834046,0.512145893,0.191678019,65229,172267,60460.7
15/08/21 17:59,280539,0.171178237,0.573016997,0.085379785,70004,172271,61293.9
15/08/21 18:59,280633,0.178236739,0.487032578,0.022276094,73537,172274,61812.8
15/08/21 19:59,281953,0.184814849,0.428583569,0.005439512,75997,172278,62791.6
15/08/21 20:59,275131,0.1919334,0.40296034,0.002259764,70368,172282,60685.8
15/08/21 21:59,263711,0.206454371,0.402322946,0.001205803,59048,172285,57753.5
15/08/21 22:59,253812,0.206530798,0.373831445,0.001152212,54754,172289,54994.2
15/08/21 23:59,247158,0.201159131,0.349291785,0.000839597,53439,172292,52977.4
16/08/21 00:59,243582,0.203670275,0.340814448,0.000803869,52805,172296,51754.4
16/08/21 01:59,241348,0.202742244,0.309964589,0.00085746,53891,172300,51082.2
16/08/21 02:59,241170,0.207660813,0.281154391,0.000946778,53910,172303,50857.2
16/08/21 03:59,248449,0.218977345,0.238831445,0.001259394,56958,172307,52397.7
16/08/21 04:59,262666,0.22486216,0.248838527,0.008351303,63212,172311,55890.5
16/08/21 05:59,280987,0.22303885,0.293774788,0.047937368,70611,172314,61333.5
16/08/21 06:59,300616,0.214970431,0.438399434,0.147483105,76203,172318,66397.8
16/08/21 07:59,316630,0.226095897,0.510743626,0.277781287,73413,172322,70081.9
16/08/21 08:59,326708,0.243177145,0.584617564,0.388983119,68531,172325,71023.5
16/08/21 09:59,335960,0.262185424,0.589652975,0.464930846,67498,172329,72718.6
16/08/21 10:59,341749,0.280997179,0.603930595,0.494129143,67259,172333,73719.5
16/08/21 11:59,341716,0.298100264,0.593987252,0.489234476,65680,172336,73251.0
16/08/21 12:59,343298,0.319417706,0.596473088,0.470852679,66130,172340,73474.4
16/08/21 13:59,339719,0.32629606,0.575949009,0.420637682,67241,172344,72653.2
16/08/21 14:59,334004,0.332977891,0.543505666,0.348753959,66332,172347,71347.8
16/08/21 15:59,330134,0.335145119,0.576522663,0.253558044,68238,172351,70549.0
16/08/21 16:59,325605,0.325657356,0.574674221,0.169205424,71348,172355,70034.6
16/08/21 17:59,322795,0.319690656,0.556827196,0.090658523,76590,172359,69536.4
16/08/21 18:59,316297,0.312932399,0.523682719,0.027456581,76511,172362,68620.7
16/08/21 19:59,308746,0.316044036,0.526296034,0.008690714,72427,172366,67054.6
16/08/21 20:59,298265,0.32519334,0.511635977,0.005475238,64523,172370,65495.2
16/08/21 21:59,285412,0.331236466,0.516288952,0.005350193,57811,172373,63067.5
16/08/21 22:59,272804,0.331858794,0.54924221,0.005350193,52944,172377,60609.6
16/08/21 23:59,271118,0.33309253,0.599213881,0.005180487,53364,172381,57752.9
17/08/21 00:59,267539,0.327737239,0.601572238,0.004850008,52812,172385,57120.7
17/08/21 01:59,266612,0.329899009,0.603803116,0.004501665,52879,172389,56224.7
17/08/21 02:59,264593,0.33038486,0.586274788,0.00395682,52649,172392,55123.0
17/08/21 03:59,266184,0.330559548,0.58506374,0.004090799,52552,172396,55174.0
17/08/21 04:59,278639,0.340478573,0.561416431,0.009199831,57635,172400,58862.8
17/08/21 05:59,291554,0.328315895,0.575885269,0.046338563,61243,172404,62530.3
17/08/21 06:59,310123,0.323211719,0.520878187,0.147465242,67450,172407,67410.7
17/08/21 07:59,321940,0.318669821,0.478810198,0.278469041,65749,172411,71423.2
17/08/21 08:59,331203,0.321006278,0.505198301,0.394708451,64428,172415,73592.5
17/08/21 09:59,339611,0.331056319,0.528526913,0.458848239,62647,172419,74969.3
17/08/21 10:59,342988,0.334839414,0.540446176,0.48706403,62528,172423,76211.1
17/08/21 11:59,342975,0.338442362,0.550644476,0.497246367,61957,172427,75434.7
17/08/21 12:59,339276,0.339550541,0.522535411,0.4758188,61556,172430,73763.7
17/08/21 13:59,333139,0.336673643,0.495637394,0.432927941,59940,172434,71820.4
17/08/21 14:59,330405,0.332262761,0.507620397,0.367787782,62089,172438,71819.4
17/08/21 15:59,324777,0.327808207,0.453888102,0.275307158,64035,172442,72092.6
17/08/21 16:59,321344,0.316458921,0.41825779,0.173242632,69326,172446,75610.4
17/08/21 17:59,315610,0.297270494,0.390021247,0.082673427,74585,172450,73483.1
17/08/21 18:59,311642,0.285779274,0.354709632,0.022829871,77670,172453,70819.7
17/08/21 19:59,305793,0.28337185,0.372046742,0.008395961,74499,172457,70701.1
17/08/21 20:59,292827,0.283055227,0.375552408,0.00576999,64519,172461,68091.4
17/08/21 21:59,278844,0.280014557,0.353116148,0.005752127,56247,172465,63131.2
17/08/21 22:59,266997,0.279190247,0.347188386,0.005698536,50835,172469,59418.5
17/08/21 23:59,261679,0.275319807,0.41417847,0.005698536,48979,172473,55774.3
18/08/21 00:59,260603,0.275046856,0.445856941,0.005234079,50482,172477,55916.2
18/08/21 01:59,259184,0.270357566,0.528590651,0.003626341,50636,172481,55486.7
18/08/21 02:59,258832,0.268250387,0.544206799,0.002491994,51078,172485,55442.8
18/08/21 03:59,262655,0.268130289,0.57786119,0.002277627,52027,172488,56382.5
18/08/21 04:59,270342,0.266246929,0.567025496,0.008163734,53065,172492,58131.8
18/08/21 05:59,287088,0.256338823,0.573845609,0.03921986,60537,172496,63861.2
18/08/21 06:59,303164,0.248128469,0.583151558,0.118347332,67300,172500,67519.8
18/08/21 07:59,313947,0.245502684,0.580601983,0.231210494,66570,172504,69619.0
18/08/21 08:59,321703,0.24513693,0.569128895,0.335382943,65022,172508,71214.2
18/08/21 09:59,326186,0.242795014,0.542103399,0.405882226,63410,172512,72261.0
18/08/21 10:59,328175,0.242800473,0.527124646,0.444994903,63177,172516,72598.7
18/08/21 11:59,328084,0.249525976,0.510233711,0.465020165,61172,172520,72487.1
18/08/21 12:59,324649,0.257687199,0.519667139,0.461706439,57683,172524,70568.2
18/08/21 13:59,323727,0.26873078,0.515651558,0.426068261,58501,172528,70261.6
18/08/21 14:59,318705,0.270302975,0.526041077,0.366555183,59006,172532,69525.5
18/08/21 15:59,317769,0.273774907,0.594815864,0.278201084,62481,172536,68430.9
18/08/21 16:59,315144,0.266345192,0.588888102,0.179700377,68576,172540,68142.2
18/08/21 17:59,313533,0.259958147,0.600424929,0.085495899,74989,172544,68900.8
18/08/21 18:59,309978,0.254111546,0.616104816,0.0224458,76562,172548,69006.7
18/08/21 19:59,303615,0.258839051,0.602783286,0.008556736,73278,172552,67952.5
18/08/21 20:59,290165,0.268768993,0.585254957,0.00610047,62662,172556,65423.9
18/08/21 21:59,279238,0.268441452,0.553895184,0.006029015,56474,172560,62094.3
18/08/21 22:59,268998,0.265297061,0.507875354,0.005618149,52697,172564,59179.0
18/08/21 23:59,262143,0.261977982,0.527889518,0.004903599,50753,172568,57080.7
19/08/21 00:59,258953,0.259963607,0.537195468,0.003554886,50194,172572,57326.0
19/08/21 01:59,257612,0.253849514,0.520113315,0.003117224,51360,172576,55204.5
19/08/21 02:59,256514,0.238815394,0.511954674,0.002759949,52619,172580,55170.2
19/08/21 03:59,257512,0.223955964,0.493342776,0.002295491,52561,172584,55384.9
19/08/21 04:59,267018,0.215237922,0.434511331,0.006734633,54769,172588,57671.3
19/08/21 05:59,278458,0.198451461,0.392315864,0.036799322,62203,172592,60792.1
19/08/21 06:59,294232,0.183908652,0.345403683,0.119186929,68294,172596,66485.6
